frame,fx,fy,fz
981,-5.740334987640381,-0.6733476519584656,1.031658411026001
982,-6.209959506988525,-0.6642950773239136,-4.784193992614746
983,4.994547367095947,-1.823878288269043,0.9350937604904175
984,-2.4289321899414062,3.9310991764068604,-3.0714833736419678
985,-0.9492456912994385,10.582595825195312,-9.568246841430664
986,-4.2427287101745605,-3.242048740386963,1.0736390352249146
987,-1.0027532577514648,4.048855304718018,-2.2946717739105225
988,-8.456799507141113,-10.114023208618164,-7.65814733505249
989,4.873027801513672,-14.24449348449707,-6.662940979003906
990,-19.869037628173828,-9.197403907775879,0.8719874024391174
991,-0.2884674072265625,4.08650541305542,8.289755821228027
992,-2.2690322399139404,4.3055219650268555,5.778590202331543
993,-3.475468158721924,-7.774074554443359,-17.239608764648438
994,2.2692158222198486,9.549605369567871,15.162586212158203
995,-1.2621264457702637,-4.982151031494141,0.9257460236549377
996,2.2061455249786377,4.515376567840576,11.928422927856445
997,7.610788345336914,1.2561864852905273,-11.803777694702148
998,-0.8710681200027466,5.316121578216553,2.435177803039551
999,-7.2928853034973145,7.529669761657715,3.9951443672180176
