time,x,y,z,vx,vy,vz,fx,fy,fz,kinetic_energy,displacement
0.17100000812206417,0.00039197333,0.00040079007,-14.914924,0.0045103356,0.004633255,0.49509257,0.97119296,1.0227419,-1.2102895,4.7928476,0.08507818
0.17200000816956162,0.0003965215,0.0004054698,-14.914429,0.0045355596,0.004664246,0.49506396,0.98626345,1.2117598,-1.1183103,4.792304,0.08557317
0.17300000821705908,0.00040109162,0.00041017492,-14.913934,0.0045585856,0.0046914974,0.49503472,0.9003111,1.0655333,-1.143014,4.791747,0.08606816
0.17400000826455653,0.00040569267,0.00041490482,-14.913439,0.0045869034,0.0047170874,0.49500647,1.1072261,1.0005724,-1.1047543,4.79121,0.08656315
0.17500000831205398,0.0004103118,0.00041965873,-14.912944,0.0046083806,0.004741624,0.49497396,0.8397608,0.95939046,-1.2718471,4.7905893,0.08705814
0.17600000835955143,0.00041495773,0.0004244361,-14.912449,0.004633415,0.004765448,0.4949443,0.978839,0.93151784,-1.1590998,4.7900243,0.08755313
0.17700000840704888,0.0004196266,0.00042924428,-14.911954,0.0046570497,0.004793939,0.49491504,0.9241093,1.1140031,-1.1442357,4.789468,0.08804812
0.17800000845454633,0.00042432334,0.0004340846,-14.911459,0.004683518,0.004824866,0.49488574,1.0349127,1.2092476,-1.145842,4.7889113,0.08854311
0.17900000850204378,0.00042905175,0.0004389532,-14.910964,0.0047134487,0.0048540174,0.49485296,1.1702913,1.1398134,-1.2819643,4.788288,0.08903811
0.18000000854954123,0.00043380188,0.00044384037,-14.910469,0.004737903,0.0048761177,0.49482274,0.956167,0.8641148,-1.1812819,4.787712,0.0895331
0.1810000085970387,0.0004385793,0.0004487614,-14.909974,0.0047642486,0.004906048,0.4947933,1.0301119,1.1702796,-1.1515654,4.7871532,0.09002809
0.18200000864453614,0.00044338248,0.00045370986,-14.909479,0.0047902083,0.004934328,0.494762,1.0150275,1.1057512,-1.2229726,4.786558,0.09052308
0.1830000086920336,0.0004482113,0.0004586898,-14.908984,0.004815942,0.004964745,0.49473625,1.0061858,1.1893041,-1.0066766,4.7860703,0.09101807
0.18400000873953104,0.00045305613,0.0004636941,-14.908489,0.004835186,0.0049911076,0.49471098,0.7524301,1.0307784,-0.9877659,4.7855906,0.09151307
0.1850000087870285,0.00045792825,0.00046872266,-14.907994,0.0048598023,0.005016065,0.4946806,0.9624884,0.9758413,-1.1874555,4.7850127,0.09200806
0.18600000883452594,0.00046283513,0.00047378463,-14.907499,0.0048911883,0.0050466754,0.4946495,1.2271935,1.196862,-1.2160518,4.784423,0.092503056
0.1870000088820234,0.00046776325,0.0004788653,-14.907004,0.004915809,0.005069325,0.49462268,0.96265584,0.88560474,-1.0485148,4.783913,0.09299805
0.18800000892952085,0.00047271897,0.0004839774,-14.906509,0.0049424046,0.00509785,0.4945918,1.0398935,1.1153358,-1.207636,4.783327,0.093493044
0.1890000089770183,0.00047770154,0.0004891151,-14.906014,0.004969184,0.00512439,0.49456358,1.0470716,1.0377057,-1.10303,4.7827916,0.093988046
0.19000000902451575,0.00048270897,0.00049427437,-14.9055195,0.0049946923,0.005147647,0.49452975,0.9973839,0.90934885,-1.3226402,4.782147,0.09448304
0.1910000090720132,0.00048773704,0.00049946824,-14.905025,0.0050169453,0.0051784394,0.49450433,0.8700968,1.2039796,-0.99382263,4.7816663,0.094978034
0.19200000911951065,0.0004927895,0.00050468894,-14.904531,0.005040629,0.0052066045,0.49446964,0.92601824,1.1012573,-1.3562471,4.781006,0.09547208
0.1930000091670081,0.0004978623,0.00050993287,-14.9040365,0.0050620986,0.005231461,0.49443972,0.8394596,0.9718992,-1.1694777,4.780437,0.09596612
0.19400000921450555,0.0005029691,0.0005152068,-14.9035425,0.0050919103,0.00525974,0.49441338,1.165634,1.105722,-1.0305711,4.779939,0.09646017
0.195000009262003,0.0005080947,0.00052050804,-14.9030485,0.0051143398,0.005287419,0.49438494,0.8769851,1.0822403,-1.1118473,4.7794,0.09695421
0.19600000930950046,0.00051325216,0.0005258367,-14.9025545,0.0051431227,0.005314919,0.49435776,1.125413,1.0752579,-1.0632753,4.778886,0.09744826
0.1970000093569979,0.00051842636,0.00053119316,-14.9020605,0.0051638447,0.005342599,0.49433288,0.810222,1.082289,-0.9731533,4.7784147,0.09794231
0.19800000940449536,0.0005236364,0.0005365721,-14.9015665,0.005194652,0.0053668283,0.4943091,1.2045679,0.9473636,-0.92939305,4.7779665,0.098436356
0.1990000094519928,0.0005288644,0.0005419822,-14.9010725,0.0052168337,0.005395697,0.49428087,0.86730516,1.1287715,-1.1029958,4.7774315,0.098930396
0.20000000949949026,0.0005341125,0.0005474215,-14.9005785,0.0052376883,0.0054247933,0.49424586,0.81542546,1.1376696,-1.3695943,4.7767653,0.099424444
0.2010000095469877,0.00053939066,0.000552887,-14.9000845,0.0052646785,0.005451903,0.4942154,1.0553226,1.0599872,-1.190962,4.7761884,0.09991849
0.20200000959448516,0.00054469303,0.0005583745,-14.8995905,0.005289805,0.005475665,0.4941903,0.98245454,0.92908174,-0.9813728,4.7757134,0.10041253
0.20300000964198261,0.00055002404,0.00056388445,-14.8990965,0.0053172647,0.0054985266,0.4941609,1.0736744,0.89389116,-1.1498168,4.7751555,0.10090658
0.20400000968948007,0.00055538386,0.0005694263,-14.8986025,0.0053456193,0.005527389,0.4941369,1.1086686,1.1285119,-0.93775564,4.7747045,0.10140063
0.20500000973697752,0.0005607711,0.00057499437,-14.8981085,0.0053733587,0.0055544996,0.49410933,1.0846194,1.0600343,-1.0779576,4.7741833,0.101894684
0.20600000978447497,0.00056618877,0.00058059057,-14.8976145,0.0054029096,0.0055823065,0.4940827,1.1554419,1.0872556,-1.0420547,4.7736807,0.10238873
0.20700000983197242,0.00057163124,0.0005862101,-14.89712,0.0054292777,0.005607149,0.4940556,1.0309939,0.9713434,-1.059263,4.7731686,0.10288278
0.20800000987946987,0.00057710207,0.0005918581,-14.896626,0.0054569906,0.0056343577,0.49403074,1.0835785,1.063856,-0.9722133,4.7727003,0.103376836
0.20900000992696732,0.0005825947,0.000597533,-14.896132,0.0054807886,0.0056614154,0.4940032,0.9305108,1.0579476,-1.0769404,4.7721796,0.10387088
0.21000000997446477,0.0005881172,0.0006032364,-14.895638,0.0055086124,0.0056893765,0.49397588,1.0879102,1.0932767,-1.0685455,4.7716637,0.10436493
0.21100001002196223,0.0005936639,0.0006089684,-14.895144,0.0055339737,0.0057177725,0.4939504,0.99163085,1.1102759,-0.99618876,4.7711835,0.10485899
0.21200001006945968,0.00059923995,0.0006147314,-14.89465,0.005562008,0.0057479423,0.49391955,1.0961369,1.179635,-1.2056713,4.7706003,0.105353035
0.21300001011695713,0.00060484116,0.0006205259,-14.894156,0.005588142,0.005778991,0.49389133,1.0218598,1.2140045,-1.1029778,4.770068,0.10584709
0.21400001016445458,0.00061046786,0.00062634866,-14.893662,0.0056138616,0.005808156,0.4938613,1.0056369,1.1403409,-1.174603,4.7695003,0.10634114
0.21500001021195203,0.00061611924,0.00063219893,-14.893168,0.0056388583,0.005836237,0.4938317,0.97737706,1.0979675,-1.1572673,4.768941,0.1068352
0.21600001025944948,0.00062180206,0.0006380733,-14.892674,0.0056681694,0.005861661,0.49379823,1.1460632,0.9940645,-1.3082411,4.7683067,0.10732925
0.21700001030694693,0.00062750885,0.0006439762,-14.89218,0.005693938,0.0058891713,0.49376732,1.0075634,1.0756462,-1.2085841,4.767722,0.107823305
0.21800001035444438,0.0006332398,0.0006499035,-14.891686,0.0057185907,0.0059145964,0.49373826,0.9639238,0.9941233,-1.1362659,4.7671723,0.10831736
0.21900001040194184,0.0006389922,0.0006558581,-14.891192,0.0057411096,0.0059412834,0.4937065,0.88049114,1.0434725,-1.2421752,4.7665706,0.108811416
0.2200000104494393,0.00064477726,0.0006618429,-14.890698,0.0057704225,0.0059703114,0.4936809,1.1461306,1.1349975,-1.0005931,4.76609,0.10930547
0.22100001049693674,0.0006505929,0.00066785736,-14.890204,0.0058005475,0.0059997374,0.49365076,1.1778975,1.1505648,-1.1784679,4.765522,0.10979953
0.2220000105444342,0.0006564312,0.0006738896,-14.88971,0.005825712,0.006021392,0.49362323,0.98393416,0.8466913,-1.0763375,4.7650013,0.11029358
0.22300001059193164,0.00066229387,0.0006799494,-14.889216,0.005850335,0.006047046,0.49359506,0.9627747,1.0030676,-1.1012596,4.764469,0.11078764
0.2240000106394291,0.00066818425,0.0006860384,-14.888722,0.005877032,0.0060749906,0.49356353,1.0438436,1.09264,-1.2322747,4.7638736,0.1112817
0.22500001068692654,0.000674096,0.00069215527,-14.888228,0.005900153,0.0061028977,0.49353874,0.9040392,1.0911709,-0.9695535,4.763407,0.111775756
0.226000010734424,0.0006800279,0.0006982964,-14.887735,0.005921294,0.006128385,0.49351105,0.82662034,0.99656695,-1.0822225,4.7628837,0.112268865
0.22700001078192145,0.0006859864,0.0007044624,-14.887242,0.005946125,0.0061534713,0.4934811,0.97089756,0.9808658,-1.1709864,4.7623177,0.11276197
0.2280000108294189,0.00069196854,0.0007106591,-14.886749,0.005970155,0.0061822683,0.4934551,0.9395738,1.1259592,-1.016162,4.761829,0.113255076
0.22900001087691635,0.00069798355,0.0007168894,-14.886256,0.0060000718,0.006214329,0.49342293,1.1697468,1.2535812,-1.2581507,4.761223,0.113748185
0.2300000109244138,0.0007040189,0.00072314724,-14.885763,0.006023612,0.0062433584,0.49339077,0.9204211,1.1350471,-1.2574455,4.760615,0.11424129
0.23100001097191125,0.00071008387,0.0007294297,-14.88527,0.0060511767,0.0062694503,0.49336284,1.0777916,1.0201962,-1.0921288,4.760089,0.1147344
0.2320000110194087,0.0007161695,0.0007357407,-14.884777,0.0060741515,0.0062971436,0.49333394,0.89832115,1.0828185,-1.1298862,4.7595434,0.115227506
0.23300001106690615,0.0007222803,0.00074208115,-14.884284,0.006098595,0.006326,0.4933044,0.9557403,1.1282992,-1.1547184,4.758987,0.115720615
0.2340000111144036,0.0007284229,0.00074844563,-14.883791,0.0061279177,0.0063516563,0.4932802,1.1465261,1.0031552,-0.94566953,4.758533,0.116213724
0.23500001116190106,0.00073458685,0.00075484114,-14.883298,0.006151943,0.006380905,0.49325067,0.93938744,1.1436201,-1.1546052,4.7579765,0.11670683
0.2360000112093985,0.0007407739,0.00076126115,-14.882805,0.0061753653,0.0064069713,0.49322316,0.9158168,1.0191944,-1.0760771,4.7574587,0.11719994
0.23700001125689596,0.00074698194,0.000767708,-14.882312,0.00619716,0.0064335633,0.49319503,0.8521733,1.0397542,-1.1002353,4.756928,0.11769305
0.2380000113043934,0.0007532203,0.00077418797,-14.881819,0.0062246397,0.0064644953,0.4931701,1.0744568,1.2094456,-0.9742757,4.756462,0.11818616
0.23900001135189086,0.00075948617,0.00078070106,-14.881326,0.0062521435,0.0064969133,0.49314392,1.0754005,1.2675396,-1.0248073,4.755972,0.11867928
0.2400000113993883,0.0007657796,0.0007872403,-14.880833,0.006279663,0.0065251123,0.49311498,1.0760176,1.1025903,-1.1313298,4.755428,0.11917239
0.24100001144688576,0.000772102,0.00079380814,-14.88034,0.006308133,0.0065536182,0.493088,1.1131552,1.1145769,-1.0541064,4.754922,0.1196655
0.24200001149438322,0.00077844714,0.00080040615,-14.879847,0.0063328273,0.00658322,0.49305394,0.9655569,1.157418,-1.3317136,4.754279,0.12015861
0.24300001154188067,0.00078482553,0.0008070311,-14.879354,0.0063631944,0.0066110296,0.49302852,1.1873642,1.0873579,-0.9945394,4.7538037,0.12065173
0.24400001158937812,0.00079122273,0.00081368105,-14.87886,0.0063858633,0.006636967,0.49299425,0.8863551,1.0141519,-1.3405907,4.753155,0.12114484
0.24500001163687557,0.0007976561,0.00082036364,-14.878367,0.006417539,0.0066673956,0.4929643,1.2385265,1.1897594,-1.1710497,4.752594,0.12163796
0.24600001168437302,0.00080411654,0.0008270758,-14.877874,0.006446145,0.0066972557,0.4929362,1.118502,1.1675375,-1.0983098,4.7520676,0.12213107
0.24700001173187047,0.0008105978,0.00083381427,-14.877381,0.006469527,0.006724721,0.49290383,0.91422397,1.0738958,-1.2656205,4.7514563,0.12262419
0.24800001177936792,0.0008171059,0.00084057235,-14.876888,0.006495202,0.0067469478,0.4928737,1.0038911,0.86907625,-1.1777263,4.7508883,0.12311731
0.24900001182686538,0.00082364207,0.0008473617,-14.876395,0.006522532,0.0067751966,0.49284542,1.0685998,1.1045365,-1.1063355,4.7503576,0.12361042
0.2500000118743628,0.00083020213,0.0008541807,-14.875902,0.006547533,0.006804432,0.49281904,0.9775285,1.1430917,-1.0318319,4.7498636,0.12410354
0.2510000119218603,0.0008367996,0.00086103106,-14.875409,0.0065808413,0.006835059,0.4927869,1.3023595,1.1975151,-1.2560003,4.7492614,0.12459666
0.25200001196935773,0.00084341154,0.0008679063,-14.874916,0.006601548,0.0068618846,0.4927563,0.8096324,1.0488822,-1.1968231,4.748684,0.12508978
0.2530000120168552,0.0008500587,0.0008748031,-14.874423,0.0066319625,0.0068851574,0.49272457,1.1892204,0.90997016,-1.2406845,4.7480865,0.1255829
0.25400001206435263,0.0008567271,0.00088173745,-14.87393,0.006656276,0.006917947,0.4926959,0.9506663,1.2820777,-1.1210258,4.7475495,0.12607601
0.2550000121118501,0.0008634259,0.00088869204,-14.873437,0.0066846176,0.0069423853,0.49266306,1.1081568,0.95553905,-1.2840018,4.746931,0.12656914
0.25600001215934753,0.0008701561,0.0008956757,-14.872944,0.006715029,0.0069698966,0.4926331,1.189093,1.0756947,-1.1707442,4.7463694,0.12706226
0.257000012206845,0.0008769102,0.00090268685,-14.872451,0.0067410674,0.006997414,0.49260563,1.0181009,1.0759246,-1.0749586,4.7458544,0.12755539
0.25800001225434244,0.0008836979,0.0009097243,-14.871958,0.0067721275,0.0070240763,0.49257934,1.2144512,1.0425062,-1.0274825,4.7453637,0.12804851
0.2590000123018399,0.0008905067,0.0009167894,-14.871466,0.006796594,0.0070514614,0.49255136,0.9566309,1.0707543,-1.0947506,4.7448387,0.12854066
0.26000001234933734,0.0008973465,0.0009238833,-14.870974,0.0068253805,0.007079763,0.4925253,1.1255671,1.1065848,-1.0187203,4.7443523,0.12903285
0.2610000123968348,0.00090421294,0.0009310083,-14.8704815,0.006852792,0.0071099387,0.49249905,1.071789,1.1798804,-1.0264751,4.7438626,0.129525
0.26200001244433224,0.00091110845,0.0009381579,-14.869989,0.0068812715,0.007136363,0.49247065,1.1135451,1.0331992,-1.1100652,4.7433305,0.13001718
0.2630000124918297,0.0009180288,0.0009453337,-14.869497,0.0069073183,0.0071626334,0.4924404,1.0184312,1.0271714,-1.182467,4.7427626,0.13050935
0.26400001253932714,0.00092498015,0.00095253816,-14.869005,0.006936662,0.00719052,0.4924138,1.1473333,1.0903711,-1.0401859,4.742266,0.13100152
0.2650000125868246,0.00093195064,0.0009597707,-14.868513,0.0069592167,0.007218523,0.49238634,0.88188255,1.0949223,-1.0735421,4.7417517,0.1314937
0.26600001263432205,0.0009389504,0.000967036,-14.868021,0.006986251,0.0072496976,0.49236038,1.0570457,1.2189357,-1.0147367,4.741268,0.13198587
0.2670000126818195,0.0009459804,0.0009743306,-14.867529,0.0070154215,0.0072796424,0.49233314,1.1405649,1.1708337,-1.0655019,4.7407603,0.13247804
0.26800001272931695,0.00095304346,0.0009816583,-14.867037,0.0070471577,0.0073117265,0.49230585,1.240895,1.2544949,-1.0672983,4.7402525,0.13297021
0.2690000127768144,0.00096013007,0.0009890132,-14.866545,0.0070734667,0.0073404955,0.49227816,1.0286832,1.1248744,-1.0827624,4.739735,0.1334624
0.27000001282431185,0.0009672396,0.0009963921,-14.866053,0.0070975176,0.0073660086,0.492254,0.94039416,0.99755436,-0.9454166,4.739284,0.13395457
0.2710000128718093,0.00097437575,0.0010037961,-14.865561,0.0071232757,0.007391334,0.49222723,1.0071394,0.9902192,-1.0466588,4.738783,0.13444676
0.27200001291930676,0.000981544,0.0010112296,-14.865068,0.0071532363,0.007419408,0.49219716,1.1714542,1.097681,-1.1753815,4.738221,0.13493893
0.2730000129668042,0.0009887416,0.0010186858,-14.864576,0.0071827974,0.007443888,0.4921696,1.1558431,0.95718443,-1.0773419,4.737706,0.1354311
0.27400001301430166,0.0009959645,0.0010261743,-14.864084,0.007209541,0.0074736085,0.49214134,1.0456594,1.1620657,-1.1046382,4.737179,0.13592328
0.2750000130617991,0.0010032125,0.0010336933,-14.863592,0.00723523,0.007503916,0.4921116,1.0044464,1.1850334,-1.1626545,4.7366223,0.13641545
0.27600001310929656,0.0010104831,0.0010412459,-14.8631,0.0072588134,0.007536332,0.4920846,0.9221111,1.2674693,-1.0554788,4.7361193,0.13690764
0.277000013156794,0.001017779,0.001048823,-14.862608,0.0072834915,0.007563484,0.4920515,0.964909,1.0616311,-1.2939719,4.7354975,0.13739982
0.27800001320429146,0.0010251016,0.0010564238,-14.862116,0.007309546,0.007588302,0.4920248,1.0187407,0.970379,-1.044517,4.7349987,0.137892
0.2790000132517889,0.0010324549,0.0010640536,-14.861624,0.007338731,0.007615961,0.49199176,1.1411273,1.0814794,-1.292701,4.7343793,0.13838418
0.28000001329928637,0.0010398243,0.0010717135,-14.861132,0.0073592244,0.0076452675,0.49196383,0.80129623,1.1458737,-1.0917498,4.7338567,0.13887636
0.2810000133467838,0.0010472266,0.0010793997,-14.86064,0.0073879124,0.007672562,0.49193516,1.1216968,1.0672123,-1.1214875,4.7333217,0.13936855
0.28200001339428127,0.001054646,0.0010871205,-14.860147,0.007408919,0.007704753,0.49190784,0.8213474,1.2586801,-1.0682037,4.732812,0.13986072
0.2830000134417787,0.0010620891,0.0010948643,-14.859655,0.007431739,0.00773078,0.49187806,0.89226663,1.0176623,-1.1645378,4.7322536,0.1403529
0.28400001348927617,0.0010695667,0.001102636,-14.859163,0.0074623423,0.0077580833,0.49184635,1.1965785,1.0675592,-1.2397362,4.7316613,0.14084509
0.2850000135367736,0.0010770672,0.0011104363,-14.858671,0.007487805,0.0077862125,0.49182,0.9955988,1.0998598,-1.029833,4.73117,0.14133728
0.2860000135842711,0.0010845951,0.0011182596,-14.858179,0.007514535,0.007810998,0.49179143,1.0451384,0.9691039,-1.117499,4.730636,0.14182946
0.2870000136317685,0.0010921432,0.0011261081,-14.857687,0.0075369263,0.007835979,0.49176598,0.8754983,0.9767381,-0.9950135,4.730161,0.14232165
0.288000013679266,0.0010997211,0.0011339763,-14.857195,0.0075642564,0.0078574,0.49173856,1.0686111,0.8375691,-1.0719469,4.7296486,0.14281385
0.2890000137267634,0.001107324,0.0011418746,-14.856703,0.0075900317,0.007884641,0.4917114,1.0078117,1.0651313,-1.0614469,4.729142,0.14330602
0.2900000137742609,0.0011149577,0.0011498008,-14.856211,0.007619147,0.007912441,0.49168983,1.1384087,1.0869913,-0.8431697,4.728745,0.14379822
0.29100001382175833,0.0011226127,0.0011577576,-14.855719,0.007643021,0.0079419855,0.49165773,0.93347543,1.1551708,-1.2548214,4.728144,0.1442904
0.2920000138692558,0.0011302949,0.0011657494,-14.8552265,0.0076691476,0.007975177,0.4916245,1.0215349,1.2977941,-1.2988135,4.727524,0.14478259
0.29300001391675323,0.0011380084,0.0011737657,-14.854735,0.0076987525,0.00800259,0.4915971,1.1575445,1.0718702,-1.072555,4.7270136,0.14527382
0.2940000139642507,0.0011457428,0.0011818109,-14.854244,0.007722505,0.008030942,0.49156734,0.92871666,1.1085496,-1.1624613,4.726458,0.14576507
0.29500001401174814,0.0011535017,0.0011898847,-14.853753,0.007746748,0.008059597,0.49153882,0.9479088,1.1204127,-1.1146337,4.7259264,0.1462563
0.2960000140592456,0.0011612865,0.001197989,-14.853262,0.0077721556,0.00808935,0.49150786,0.99342316,1.1633434,-1.2108426,4.7253485,0.14674754
0.29700001410674304,0.0011690978,0.0012061164,-14.852771,0.0077982964,0.008114723,0.49147815,1.0221148,0.9920924,-1.1620142,4.7247934,0.14723878
0.2980000141542405,0.0011769251,0.0012142689,-14.85228,0.007817583,0.008139837,0.49144867,0.75412667,0.9819597,-1.1519959,4.724241,0.14773001
0.29900001420173794,0.0011847825,0.0012224428,-14.8517885,0.007844042,0.008162566,0.49141982,1.0345321,0.888749,-1.1275027,4.723702,0.14822125
0.3000000142492354,0.0011926743,0.0012306466,-14.851297,0.007875838,0.008189997,0.4913912,1.2432199,1.0725251,-1.118428,4.723171,0.1487125
0.30100001429673284,0.0012005861,0.0012388733,-14.850806,0.007899861,0.0082145445,0.49136344,0.9392783,0.9598106,-1.0854818,4.722653,0.14920373
0.3020000143442303,0.0012085276,0.0012471243,-14.850315,0.007927618,0.008238862,0.49133283,1.0853196,0.9508103,-1.1962869,4.7220807,0.14969498
0.30300001439172775,0.0012164874,0.0012553988,-14.849824,0.007949113,0.008262673,0.49130684,0.84045494,0.93101144,-1.0155802,4.721596,0.15018623
0.3040000144392252,0.0012244752,0.0012637003,-14.849333,0.007974962,0.00828858,0.49127766,1.0106925,1.0129411,-1.1407986,4.721052,0.15067746
0.30500001448672265,0.0012324871,0.0012720379,-14.848842,0.007999649,0.00832126,0.49124777,0.9652915,1.2777915,-1.1682426,4.720496,0.1511687
0.3060000145342201,0.0012405298,0.0012803941,-14.848351,0.00802831,0.008344612,0.49121937,1.120629,0.91305256,-1.1105982,4.719967,0.15165995
0.30700001458171755,0.0012485966,0.0012887806,-14.847859,0.00805394,0.008372458,0.4911899,1.0021223,1.0887733,-1.1528395,4.719418,0.1521512
0.308000014629215,0.001256688,0.0012971921,-14.847368,0.008078943,0.00839845,0.4911607,0.9776145,1.0163063,-1.1416795,4.718874,0.15264244
0.30900001467671245,0.0012648037,0.001305628,-14.846877,0.008103442,0.008423464,0.49112743,0.95792836,0.9780561,-1.3006172,4.7182508,0.15313369
0.3100000147242099,0.0012729571,0.0013140885,-14.846386,0.008136709,0.008448159,0.49109903,1.3007448,0.9655775,-1.1110772,4.7177243,0.15362494
0.31100001477170736,0.0012811237,0.001322584,-14.845895,0.008156676,0.008479712,0.4910727,0.7806915,1.2337089,-1.0284125,4.7172356,0.15411618
0.3120000148192048,0.0012893156,0.0013311014,-14.845404,0.008180128,0.008504814,0.49104655,0.9170042,0.9814846,-1.0234255,4.7167497,0.15460743
0.31300001486670226,0.001297536,0.0013396436,-14.844913,0.0082069505,0.008529694,0.49101987,1.048747,0.97281367,-1.0433574,4.716254,0.15509869
0.3140000149141997,0.0013057846,0.0013482159,-14.844421,0.008234707,0.008558072,0.4909879,1.0852542,1.1096057,-1.2507298,4.7156587,0.15558994
0.31500001496169716,0.0013140658,0.001356814,-14.84393,0.008265673,0.008584829,0.49096048,1.2107809,1.0462015,-1.072605,4.7151513,0.15608118
0.3160000150091946,0.0013223757,0.0013654418,-14.843439,0.008295154,0.008613396,0.49092937,1.1527252,1.1169927,-1.2165773,4.714573,0.15657243
0.31700001505669206,0.0013307119,0.0013740993,-14.842948,0.00832249,0.008642815,0.49090433,1.0688345,1.1502657,-0.97915906,4.7141113,0.15706368
0.3180000151041895,0.0013390697,0.0013827784,-14.842457,0.008345991,0.0086669745,0.49087486,0.9189034,0.9446248,-1.1523293,4.7135615,0.15755494
0.31900001515168697,0.0013474617,0.0013914861,-14.841966,0.008376638,0.008694105,0.49084264,1.1982814,1.0608122,-1.2593223,4.712962,0.15804619
0.3200000151991844,0.0013558841,0.0014002208,-14.841475,0.008407108,0.008721188,0.49081078,1.1913567,1.0589241,-1.2459332,4.71237,0.15853745
0.32100001524668187,0.0013643331,0.001408987,-14.840983,0.008434957,0.008751176,0.4907822,1.0889206,1.1725694,-1.1177833,4.711841,0.1590287
0.3220000152941793,0.0013728004,0.0014177804,-14.840492,0.008456532,0.008779345,0.49075225,0.8435736,1.1013927,-1.1715033,4.711283,0.15951996
0.32300001534167677,0.0013812943,0.0014266007,-14.840001,0.008481474,0.008806674,0.49072626,0.9752354,1.0685562,-1.0164032,4.710802,0.16001122
0.3240000153891742,0.0013898213,0.001435448,-14.83951,0.00851177,0.008833692,0.49069732,1.1845855,1.0564338,-1.1314577,4.7102666,0.16050248
0.3250000154366717,0.0013983743,0.0014443215,-14.839019,0.008539266,0.008860262,0.49066928,1.0750996,1.0388812,-1.0963482,4.709747,0.16099373
0.3260000154841691,0.0014069601,0.0014532174,-14.838529,0.008570272,0.008884039,0.4906445,1.2123084,0.9296735,-0.96858746,4.7092905,0.16148405
0.3270000155316666,0.0014155692,0.0014621445,-14.838038,0.0085962005,0.008912815,0.49061552,1.0138109,1.1251385,-1.1343293,4.7087526,0.16197434
0.32800001557916403,0.0014241964,0.0014711048,-14.837548,0.008616846,0.008944459,0.49058864,0.80723655,1.2372967,-1.0505438,4.708255,0.16246465
0.3290000156266615,0.0014328517,0.0014800862,-14.837058,0.00864248,0.00896912,0.49056107,1.0022906,0.96421134,-1.0783585,4.707743,0.16295496
0.33000001567415893,0.001441541,0.0014891006,-14.836568,0.008673709,0.008999289,0.4905326,1.2210463,1.1796055,-1.1130748,4.7072186,0.16344526
0.3310000157216564,0.0014502611,0.0014981356,-14.836078,0.008704563,0.009023102,0.49049953,1.2063657,0.9310976,-1.2937473,4.706603,0.16393557
0.33200001576915383,0.0014590075,0.0015072038,-14.8355875,0.008732472,0.009053114,0.49046928,1.0912491,1.173454,-1.1826146,4.7060432,0.16442588
0.3330000158166513,0.0014677806,0.0015162957,-14.835097,0.008759561,0.009079037,0.49044493,1.0591947,1.0136015,-0.95176053,4.7055945,0.16491619
0.33400001586414874,0.0014765797,0.0015254136,-14.834607,0.008785938,0.009104936,0.49041915,1.0313241,1.0126747,-1.008357,4.7051187,0.1654065
0.3350000159116462,0.0014854027,0.00153456,-14.834117,0.008810613,0.009132534,0.49039096,0.964816,1.079083,-1.1028321,4.7045965,0.16589682
0.33600001595914364,0.0014942538,0.0015437339,-14.833627,0.008837515,0.009160101,0.49036193,1.0518401,1.0778683,-1.1350353,4.7040586,0.16638713
0.3370000160066411,0.0015031303,0.0015529359,-14.833137,0.008863508,0.009188106,0.49033332,1.0163326,1.0950011,-1.1187268,4.7035294,0.16687743
0.33800001605413854,0.0015120379,0.0015621673,-14.832646,0.008892936,0.009216997,0.49030396,1.1506304,1.129605,-1.1476389,4.702987,0.16736776
0.339000016101636,0.0015209671,0.0015714284,-14.832156,0.008917108,0.009246406,0.49027747,0.94514537,1.1499047,-1.035449,4.7024984,0.16785806
0.34000001614913344,0.0015299282,0.0015807108,-14.831666,0.008946391,0.009270328,0.49024847,1.1449444,0.9353451,-1.1338431,4.7019615,0.16834839
0.3410000161966309,0.001538917,0.0015900224,-14.831176,0.008974641,0.009297885,0.49021873,1.1045516,1.0774624,-1.1632878,4.7014112,0.1688387
0.34200001624412835,0.0015479401,0.0015993586,-14.830686,0.009006945,0.009323487,0.49018982,1.2631203,1.0010493,-1.1306303,4.700878,0.16932902
0.3430000162916258,0.0015569873,0.0016087204,-14.830195,0.009033798,0.009349013,0.49015915,1.0499405,0.99806464,-1.1996257,4.700309,0.16981933
0.34400001633912325,0.0015660552,0.0016181141,-14.829705,0.00905652,0.009378825,0.4901319,0.8884119,1.1656595,-1.0648152,4.6998057,0.17030965
0.3450000163866207,0.0015751516,0.0016275288,-14.829215,0.009083017,0.009402705,0.49010116,1.0360523,0.93370605,-1.2028176,4.6992345,0.17079997
0.34600001643411815,0.0015842769,0.0016369671,-14.828725,0.009111207,0.009426404,0.49007106,1.102226,0.9266194,-1.17681,4.6986766,0.1712903
0.3470000164816156,0.0015934332,0.0016464328,-14.828235,0.0091412505,0.009452605,0.49004197,1.1747178,1.0244694,-1.1373942,4.6981397,0.1717806
0.34800001652911305,0.0016026212,0.001655922,-14.8277445,0.009172411,0.009477018,0.4900086,1.2183741,0.95458895,-1.3048494,4.69752,0.17227092
0.3490000165766105,0.0016118322,0.0016654436,-14.827254,0.00919814,0.009506733,0.4899838,1.0060383,1.1618336,-0.9696642,4.6970654,0.17276125
